CustomerID,total_orders,first_purchase_date,last_purchase_date
15164,3,1/4/2011 14:21,5/15/2011 13:14
15165,1,12/1/2010 14:03,12/1/2010 14:03
15167,1,1/23/2011 12:41,1/23/2011 12:41
15168,1,11/14/2011 11:26,11/14/2011 11:26
15171,1,1/12/2011 15:36,1/12/2011 15:36
15172,5,12/1/2011 11:51,9/30/2011 13:15
15174,1,1/21/2011 9:06,1/21/2011 9:06
15175,1,9/29/2011 11:31,9/29/2011 11:31
15178,1,3/24/2011 15:12,3/24/2011 15:12
15179,5,1/24/2011 13:48,4/20/2011 9:03
15180,1,12/7/2010 14:57,12/7/2010 14:57
15181,3,10/4/2011 13:58,6/17/2011 13:57
15182,2,3/16/2011 12:42,7/8/2011 13:37
15184,2,11/10/2011 13:41,6/2/2011 12:06
15185,1,9/30/2011 14:06,9/30/2011 14:06
15186,2,11/25/2011 14:58,6/24/2011 14:54
15187,16,10/20/2011 17:00,9/9/2011 10:05
15189,41,1/11/2011 12:29,9/9/2011 14:18
15192,3,12/9/2010 14:56,8/12/2011 11:41
15193,1,10/10/2011 8:23,10/10/2011 8:23
15194,15,1/31/2011 15:17,9/22/2011 18:10
15195,1,12/7/2011 12:20,12/7/2011 12:20
15197,3,11/29/2011 10:00,4/1/2011 11:50
15198,2,8/7/2011 15:16,9/8/2011 14:42
15199,4,10/11/2011 15:12,9/6/2011 10:12
15201,5,4/6/2011 14:02,9/13/2011 14:53
15203,6,11/14/2011 8:16,9/21/2011 12:28
15204,1,12/17/2010 13:49,12/17/2010 13:49
15205,2,8/4/2011 16:07,9/15/2011 19:36
15206,4,11/29/2011 13:41,9/1/2011 11:41
15208,5,10/7/2011 14:43,6/29/2011 13:51
15210,1,4/28/2011 16:11,4/28/2011 16:11
15211,2,10/10/2011 13:31,12/9/2010 16:08
15212,1,4/12/2011 13:45,4/12/2011 13:45
15213,2,1/14/2011 11:05,1/25/2011 12:21
15214,8,10/7/2011 9:56,9/25/2011 16:06
15215,3,10/24/2011 11:40,9/4/2011 12:24
15216,1,9/13/2011 11:41,9/13/2011 11:41
15218,11,1/25/2011 11:20,9/26/2011 12:10
15219,1,6/16/2011 16:57,6/16/2011 16:57
15220,6,10/19/2011 12:39,8/16/2011 14:28
15221,1,12/8/2010 13:08,12/8/2010 13:08
15222,1,1/25/2011 8:03,1/25/2011 8:03
15223,2,4/28/2011 11:31,4/4/2011 12:17
15224,2,12/12/2010 12:34,12/16/2010 15:02
15225,1,4/19/2011 14:51,4/19/2011 14:51
15226,1,2/2/2011 11:41,2/2/2011 11:41
15227,5,1/26/2011 15:31,5/8/2011 10:11
15228,4,10/4/2011 13:56,8/2/2011 12:27
15230,2,4/13/2011 11:04,4/14/2011 14:39
15232,2,7/22/2011 12:21,8/18/2011 16:27
15234,1,3/8/2011 8:53,3/8/2011 8:53
15235,12,1/21/2011 14:38,5/6/2011 9:44
15236,1,2/14/2011 10:52,2/14/2011 10:52
15237,4,12/8/2011 9:46,9/22/2011 15:28
15238,3,11/10/2011 14:28,9/5/2011 15:26
15239,2,11/29/2011 14:14,9/22/2011 9:53
15240,5,10/26/2011 9:50,9/16/2011 13:45
15241,8,10/4/2011 9:05,9/27/2011 14:00
15243,1,9/26/2011 14:12,9/26/2011 14:12
15244,2,10/5/2011 13:19,4/5/2011 15:12
15245,3,3/23/2011 13:42,7/28/2011 18:56
15246,2,12/16/2010 9:46,4/15/2011 14:45
15247,1,8/9/2011 12:52,8/9/2011 12:52
15249,13,10/5/2011 11:37,9/9/2011 11:46
15251,11,10/30/2011 12:43,9/9/2011 15:53
15252,2,11/3/2011 13:30,6/9/2011 14:15
15253,5,11/23/2011 16:20,9/12/2011 12:32
15254,1,8/4/2011 15:04,8/4/2011 15:04
15255,1,10/4/2011 12:43,10/4/2011 12:43
15256,1,7/14/2011 11:47,7/14/2011 11:47
15257,1,3/1/2011 12:58,3/1/2011 12:58
15258,2,5/6/2011 14:16,6/24/2011 12:30
15260,7,12/2/2010 12:09,8/31/2011 13:55
15261,1,7/27/2011 15:20,7/27/2011 15:20
15262,1,1/20/2011 12:16,1/20/2011 12:16
15263,1,8/25/2011 10:26,8/25/2011 10:26
15264,1,10/6/2011 13:49,10/6/2011 13:49
15265,2,4/18/2011 12:16,7/11/2011 14:46
15266,1,1/5/2011 13:40,1/5/2011 13:40
15267,5,10/12/2011 11:09,7/7/2011 11:36
15269,1,11/16/2011 9:32,11/16/2011 9:32
15270,7,11/24/2011 9:23,8/14/2011 10:38
15271,15,1/6/2011 10:46,9/6/2011 9:49
15272,2,10/13/2011 12:59,9/14/2011 16:36
15274,2,11/21/2011 14:17,12/5/2011 16:57
15275,1,11/2/2011 11:20,11/2/2011 11:20
15276,1,10/4/2011 16:39,10/4/2011 16:39
15277,1,10/24/2011 10:08,10/24/2011 10:08
15279,1,12/20/2010 10:48,12/20/2010 10:48
15280,1,6/20/2011 17:14,6/20/2011 17:14
15281,9,1/10/2011 15:51,7/26/2011 9:23
15286,1,10/21/2011 11:08,10/21/2011 11:08
15287,2,11/17/2011 15:34,9/30/2011 12:30
15288,5,10/27/2011 16:58,7/7/2011 10:28
15289,3,11/10/2011 13:49,7/25/2011 11:01
15290,18,1/13/2011 10:04,9/21/2011 14:07
15291,15,1/12/2011 16:14,9/6/2011 9:15
15292,1,5/22/2011 15:00,5/22/2011 15:00
15296,6,1/17/2011 11:57,8/22/2011 14:20
15297,3,10/7/2011 9:42,11/29/2011 16:32
15298,12,1/19/2011 9:45,9/8/2011 8:56
15299,7,10/3/2011 14:18,6/28/2011 17:01
15300,1,10/6/2011 17:08,10/6/2011 17:08
15301,12,10/20/2011 9:57,9/28/2011 9:43
15303,1,2/22/2011 13:59,2/22/2011 13:59
15304,8,10/10/2011 10:23,9/15/2011 8:55
15306,3,10/6/2011 12:56,9/8/2011 12:47
15307,1,9/5/2011 11:38,9/5/2011 11:38
15308,1,3/10/2011 13:08,3/10/2011 13:08
15311,91,1/10/2011 16:24,9/6/2011 14:38
15312,4,12/20/2010 12:51,9/25/2011 13:10
15313,1,8/21/2011 16:02,8/21/2011 16:02
15314,1,5/24/2011 14:39,5/24/2011 14:39
15315,2,10/6/2011 12:51,8/15/2011 15:17
15316,1,1/17/2011 11:34,1/17/2011 11:34
15318,1,12/6/2011 11:30,12/6/2011 11:30
15319,1,3/1/2011 12:48,3/1/2011 12:48
15320,1,10/26/2011 13:27,10/26/2011 13:27
15321,3,2/21/2011 11:10,9/30/2011 9:40
15322,1,9/15/2011 9:34,9/15/2011 9:34
15325,1,8/28/2011 11:55,8/28/2011 11:55
15326,1,1/10/2011 11:38,1/10/2011 11:38
15327,1,10/18/2011 11:55,10/18/2011 11:55
15329,3,10/31/2011 15:36,7/28/2011 15:31
15330,2,10/10/2011 12:30,11/7/2011 17:50
15332,4,12/5/2010 12:00,12/8/2010 14:43
15333,1,5/15/2011 13:27,5/15/2011 13:27
15334,3,6/19/2011 13:51,7/6/2011 11:22
15335,1,10/17/2011 12:50,10/17/2011 12:50
15339,2,1/25/2011 13:15,10/4/2011 12:51
15341,1,9/20/2011 9:40,9/20/2011 9:40
15342,1,8/2/2011 10:19,8/2/2011 10:19
15343,1,9/13/2011 13:55,9/13/2011 13:55
15344,3,11/7/2011 17:08,9/26/2011 14:48
15345,1,10/25/2011 11:28,10/25/2011 11:28
15346,1,1/11/2011 11:18,1/11/2011 11:18
15347,1,12/8/2010 15:25,12/8/2010 15:25
15348,1,9/28/2011 13:17,9/28/2011 13:17
15349,2,6/5/2011 15:46,7/4/2011 16:06
15350,1,12/1/2010 13:33,12/1/2010 13:33
15351,7,10/11/2011 14:54,9/21/2011 15:54
15353,2,12/7/2010 11:49,3/30/2011 12:15
15355,2,10/17/2011 15:22,11/10/2011 13:44
15356,10,11/8/2011 13:11,9/29/2011 13:11
15358,22,1/27/2011 8:30,9/26/2011 11:04
15360,1,10/31/2011 9:35,10/31/2011 9:35
15361,1,12/13/2010 9:52,12/13/2010 9:52
15363,1,12/2/2010 12:28,12/2/2010 12:28
15364,2,3/30/2011 13:39,9/5/2011 9:46
15365,7,1/28/2011 13:08,9/4/2011 15:37
15366,2,12/16/2010 15:59,9/25/2011 15:01
15367,4,10/13/2011 14:10,4/8/2011 11:50
15368,1,11/18/2011 14:42,11/18/2011 14:42
15370,7,1/11/2011 11:32,9/29/2011 13:35
15372,1,7/25/2011 16:39,7/25/2011 16:39
15373,12,1/26/2011 12:38,8/16/2011 8:52
15374,1,8/3/2011 9:59,8/3/2011 9:59
15376,3,10/30/2011 15:04,8/14/2011 15:39
15379,7,1/20/2011 14:01,6/6/2011 15:06
15380,5,10/24/2011 10:30,9/14/2011 15:41
15381,2,3/16/2011 13:44,5/10/2011 11:55
15382,6,11/25/2011 10:58,9/16/2011 9:27
15384,2,12/15/2010 11:34,6/23/2011 10:57
15385,1,10/30/2011 15:11,10/30/2011 15:11
15386,1,6/6/2011 13:47,6/6/2011 13:47
15388,1,3/14/2011 13:53,3/14/2011 13:53
15389,1,6/20/2011 16:18,6/20/2011 16:18
15392,4,11/9/2011 13:37,9/12/2011 10:01
15393,2,11/23/2011 16:48,3/3/2011 16:58
15394,4,11/30/2011 11:49,9/22/2011 15:51
15395,1,1/18/2011 12:40,1/18/2011 12:40
15396,1,8/19/2011 10:56,8/19/2011 10:56
15397,1,2/23/2011 9:25,2/23/2011 9:25
15398,2,11/23/2011 16:47,9/22/2011 14:56
15399,3,11/17/2011 15:04,9/21/2011 15:57
15400,5,3/6/2011 11:27,9/8/2011 13:57
15402,2,5/27/2011 13:32,7/14/2011 12:17
15405,1,6/3/2011 14:44,6/3/2011 14:44
15406,2,11/8/2011 13:22,2/11/2011 16:20
15407,4,11/6/2011 11:55,6/9/2011 11:32
15408,1,3/20/2011 15:02,3/20/2011 15:02
15410,8,3/23/2011 10:15,9/16/2011 14:47
15411,4,11/13/2011 15:19,9/30/2011 14:07
15412,1,6/21/2011 15:24,6/21/2011 15:24
15414,3,11/2/2011 14:58,4/11/2011 13:45
15415,1,1/30/2011 14:13,1/30/2011 14:13
15416,4,10/6/2011 9:38,7/7/2011 18:29
15417,1,9/15/2011 15:26,9/15/2011 15:26
15419,1,11/15/2011 9:23,11/15/2011 9:23
15421,4,10/12/2011 9:20,5/8/2011 14:02
15422,2,1/20/2011 14:17,1/20/2011 16:17
15423,1,11/1/2011 14:01,11/1/2011 14:01
15424,2,3/30/2011 13:00,3/30/2011 13:02
15426,5,11/20/2011 15:36,3/27/2011 16:05
15427,3,10/23/2011 14:47,11/6/2011 14:29
15428,1,11/24/2011 16:54,11/24/2011 16:54
15429,2,11/13/2011 12:28,9/25/2011 13:42
15432,1,11/16/2011 16:30,11/16/2011 16:30
15433,2,3/17/2011 14:12,5/10/2011 10:45
15434,5,11/8/2011 8:18,8/24/2011 16:24
15435,1,11/17/2011 16:39,11/17/2011 16:39
15436,3,10/23/2011 16:19,4/19/2011 16:52
15437,1,3/22/2011 13:11,3/22/2011 13:11
15438,1,7/31/2011 14:19,7/31/2011 14:19
15440,3,10/16/2011 12:16,7/26/2011 14:27
15442,1,4/5/2011 12:24,4/5/2011 12:24
15443,7,1/23/2011 13:25,9/27/2011 11:58
15444,2,10/30/2011 16:12,11/30/2011 17:37
15445,1,3/20/2011 15:06,3/20/2011 15:06
15447,1,1/13/2011 11:26,1/13/2011 11:26
15448,1,1/31/2011 10:42,1/31/2011 10:42
15449,3,11/13/2011 15:02,6/7/2011 16:42
15450,1,11/9/2011 17:11,11/9/2011 17:11
15452,3,11/10/2011 12:13,9/29/2011 14:08
15453,7,10/14/2011 14:04,9/8/2011 15:05
15454,1,12/12/2010 14:21,12/12/2010 14:21
15456,3,12/15/2010 15:34,3/1/2011 13:51
15457,1,3/22/2011 15:31,3/22/2011 15:31
15458,1,11/14/2011 13:08,11/14/2011 13:08
15460,1,12/20/2010 16:08,12/20/2010 16:08
15462,3,6/5/2011 15:36,9/6/2011 13:11
15463,1,11/10/2011 12:57,11/10/2011 12:57
15464,1,1/5/2011 15:56,1/5/2011 15:56
15465,18,1/23/2011 10:29,9/18/2011 10:19
15466,1,9/15/2011 14:08,9/15/2011 14:08
15467,3,11/30/2011 14:17,7/17/2011 15:24
15468,2,10/19/2011 13:38,10/19/2011 13:49
15469,2,10/20/2011 16:21,8/11/2011 16:54
15471,1,12/7/2011 14:12,12/7/2011 14:12
15472,1,8/18/2011 15:17,8/18/2011 15:17
15473,7,10/10/2011 11:12,11/25/2011 15:15
15475,1,9/23/2011 15:20,9/23/2011 15:20
15478,2,10/14/2011 11:09,10/30/2011 14:19
15480,1,8/15/2011 14:32,8/15/2011 14:32
15482,12,10/14/2011 10:42,6/27/2011 10:29
15483,4,3/18/2011 12:26,7/1/2011 13:07
15484,4,10/14/2011 11:56,9/22/2011 13:31
15485,3,1/7/2011 17:18,12/1/2010 13:23
15488,1,9/8/2011 10:11,9/8/2011 10:11
15489,3,10/13/2011 10:55,5/12/2011 12:54
15491,6,4/18/2011 10:04,9/5/2011 15:56
15492,2,11/11/2011 14:53,9/26/2011 14:02
15493,5,11/7/2011 11:40,7/13/2011 11:19
15494,2,11/18/2011 14:51,8/10/2011 15:29
15497,2,1/24/2011 10:01,11/22/2011 11:51
15498,27,1/20/2011 15:22,9/16/2011 9:56
15500,4,11/13/2011 13:41,9/19/2011 13:47
15502,12,10/3/2011 16:44,9/11/2011 11:58
15503,1,12/12/2010 10:57,12/12/2010 10:57
15504,1,9/19/2011 13:45,9/19/2011 13:45
15505,5,10/18/2011 7:56,9/16/2011 12:27
15506,3,10/25/2011 12:00,7/24/2011 11:45
15507,1,6/21/2011 11:19,6/21/2011 11:19
15508,6,4/18/2011 15:31,6/3/2011 15:43
15510,1,1/13/2011 12:10,1/13/2011 12:10
15511,5,10/13/2011 12:58,9/15/2011 15:05
15512,2,12/15/2010 12:01,7/7/2011 10:20
15513,19,1/13/2011 12:41,9/6/2011 9:53
15514,11,11/15/2011 13:49,4/28/2011 12:06
15516,3,10/24/2011 11:33,10/26/2011 10:51
15517,1,4/20/2011 14:02,4/20/2011 14:02
15518,8,1/11/2011 12:55,8/7/2011 13:08
15520,1,12/8/2011 10:58,12/8/2011 10:58
15521,8,10/30/2011 13:42,9/6/2011 10:04
15522,2,11/7/2011 11:26,9/13/2011 12:26
15523,1,9/16/2011 16:29,9/16/2011 16:29
15524,1,11/15/2011 12:09,11/15/2011 12:09
15525,3,11/22/2011 12:07,12/7/2011 14:43
15526,2,11/6/2011 15:01,11/6/2011 15:04
15527,8,1/28/2011 12:07,9/11/2011 12:56
15528,1,3/30/2011 16:14,3/30/2011 16:14
15529,11,1/20/2011 12:16,9/13/2011 11:14
15530,4,11/18/2011 12:25,7/13/2011 12:15
15531,2,11/9/2011 17:47,12/1/2011 18:43
15532,4,11/14/2011 14:51,7/31/2011 13:13
15533,3,11/20/2011 15:35,9/18/2011 13:40
15535,4,1/16/2011 12:35,6/19/2011 16:02
15537,1,6/29/2011 13:10,6/29/2011 13:10
15539,1,12/2/2011 13:36,12/2/2011 13:36
15540,1,11/28/2011 13:51,11/28/2011 13:51
15541,1,8/17/2011 14:58,8/17/2011 14:58
15543,1,2/24/2011 15:26,2/24/2011 15:26
15544,9,11/11/2011 15:20,8/12/2011 9:10
15545,2,10/16/2011 13:24,12/3/2010 17:28
15547,14,1/28/2011 12:21,9/18/2011 14:27
15549,3,1/27/2011 15:38,9/23/2011 16:22
15550,4,12/5/2011 15:38,8/25/2011 15:18
15551,1,11/3/2011 12:37,11/3/2011 12:37
15552,1,5/6/2011 14:47,5/6/2011 14:47
15553,1,10/10/2011 14:02,10/10/2011 14:02
15554,1,3/7/2011 9:00,3/7/2011 9:00
15555,16,10/12/2011 15:06,9/22/2011 17:07
15556,1,11/15/2011 16:08,11/15/2011 16:08
15557,1,11/11/2011 12:46,11/11/2011 12:46
15561,4,11/28/2011 11:07,7/13/2011 11:20
15562,1,12/23/2010 9:55,12/23/2010 9:55
15563,4,11/17/2011 12:59,5/23/2011 11:44
15565,2,10/20/2011 14:33,9/30/2011 10:44
15567,1,11/21/2011 10:48,11/21/2011 10:48
15568,3,10/26/2011 11:51,9/27/2011 14:37
15569,5,1/11/2011 13:26,8/28/2011 10:15
15570,12,1/14/2011 13:41,7/21/2011 12:29
15571,4,11/15/2011 17:20,9/22/2011 13:15
15572,7,11/14/2011 11:19,8/22/2011 10:44
15573,2,11/8/2011 11:38,9/15/2011 12:16
15574,4,12/16/2010 12:42,6/15/2011 12:01
15576,1,11/2/2011 12:03,11/2/2011 12:03
15577,3,2/7/2011 13:32,7/11/2011 17:03
15578,1,6/30/2011 13:03,6/30/2011 13:03
15579,2,1/30/2011 12:09,10/2/2011 12:45
15581,13,12/19/2010 14:23,8/9/2011 13:44
15582,3,11/15/2011 9:55,8/31/2011 14:52
15584,4,10/23/2011 12:26,9/28/2011 10:09
15585,1,6/16/2011 8:38,6/16/2011 8:38
15587,4,10/20/2011 13:37,9/11/2011 12:10
15589,3,2/2/2011 10:46,3/29/2011 9:54
15592,1,10/24/2011 8:59,10/24/2011 8:59
15593,1,9/30/2011 11:46,9/30/2011 11:46
15594,5,11/24/2011 8:53,9/7/2011 10:51
15596,5,1/17/2011 13:30,8/31/2011 10:55
15597,1,11/4/2011 13:26,11/4/2011 13:26
15598,1,10/17/2011 16:04,10/17/2011 16:04
15599,2,11/13/2011 11:44,5/19/2011 13:05
15601,14,1/25/2011 11:59,9/11/2011 15:20
15602,9,1/11/2011 16:16,9/30/2011 9:38
15603,1,9/22/2011 10:04,9/22/2011 10:04
15604,1,10/18/2011 14:47,10/18/2011 14:47
15605,5,11/3/2011 14:17,9/11/2011 10:39
15606,9,1/19/2011 12:07,8/12/2011 15:00
15607,1,1/7/2011 12:44,1/7/2011 12:44
15608,4,10/10/2011 13:30,8/11/2011 9:56
15609,1,6/8/2011 13:00,6/8/2011 13:00
15610,1,10/19/2011 10:36,10/19/2011 10:36
15611,13,1/9/2011 11:32,9/30/2011 13:21
15612,2,10/9/2011 12:49,11/3/2011 14:52
15615,23,1/14/2011 10:20,8/26/2011 12:41
15618,4,11/7/2011 8:34,9/8/2011 12:57
15619,1,11/29/2011 8:14,11/29/2011 8:14
15620,3,10/14/2011 12:41,5/3/2011 11:22
15621,4,11/18/2011 11:49,12/5/2011 14:01
15622,9,10/27/2011 16:44,9/14/2011 10:35
15623,1,7/21/2011 17:26,7/21/2011 17:26
15624,4,3/28/2011 13:32,8/15/2011 11:38
15625,4,4/18/2011 14:01,8/28/2011 10:21
15626,2,1/14/2011 10:10,9/26/2011 10:03
15628,9,10/24/2011 11:56,9/2/2011 12:52
15630,2,10/25/2011 15:36,5/19/2011 10:16
15632,8,10/7/2011 11:47,8/10/2011 10:57
15634,1,11/22/2011 16:28,11/22/2011 16:28
15636,2,3/2/2011 14:50,9/11/2011 11:17
15637,1,10/18/2011 8:28,10/18/2011 8:28
15639,1,7/28/2011 14:30,7/28/2011 14:30
15640,15,1/11/2011 9:48,9/22/2011 14:59
15641,4,12/15/2010 14:45,8/26/2011 14:04
15643,3,3/2/2011 14:34,6/1/2011 7:38
15644,4,3/23/2011 15:37,6/26/2011 14:54
15645,1,11/21/2011 11:55,11/21/2011 11:55
15646,3,12/2/2010 16:59,7/5/2011 9:53
15648,2,3/17/2011 18:59,5/19/2011 15:53
15649,2,1/7/2011 13:34,12/7/2010 10:06
15651,3,11/3/2011 8:39,3/24/2011 8:56
15652,1,9/9/2011 14:22,9/9/2011 14:22
15653,2,8/16/2011 9:50,9/8/2011 10:49
15654,2,11/13/2011 15:15,11/30/2011 13:08
15655,1,4/10/2011 15:25,4/10/2011 15:25
15656,4,10/25/2011 14:56,6/14/2011 13:48
15657,1,11/17/2011 12:19,11/17/2011 12:19
15658,5,12/2/2010 10:53,6/2/2011 15:22
15659,1,10/27/2011 9:23,10/27/2011 9:23
15660,9,11/14/2011 16:57,9/15/2011 13:57
15661,2,1/26/2011 13:56,1/5/2011 12:32
15663,1,8/25/2011 15:50,8/25/2011 15:50
15664,1,10/20/2011 10:57,10/20/2011 10:57
15665,2,4/10/2011 15:09,6/24/2011 14:57
15667,1,10/31/2011 10:56,10/31/2011 10:56
15668,1,5/6/2011 10:39,5/6/2011 10:39
15669,4,10/30/2011 16:03,8/28/2011 11:19
15670,1,2/16/2011 10:50,2/16/2011 10:50
15671,7,11/14/2011 10:50,9/6/2011 10:53
15673,4,1/16/2011 16:25,9/12/2011 16:12
15674,5,3/30/2011 9:19,9/27/2011 15:17
15675,3,3/4/2011 14:21,9/19/2011 13:48
15676,3,11/21/2011 12:40,3/1/2011 10:19
15677,1,10/21/2011 15:36,10/21/2011 15:36
15678,1,10/18/2011 9:25,10/18/2011 9:25
15679,4,11/15/2011 16:19,7/8/2011 13:31
15680,3,10/30/2011 14:03,12/8/2010 14:43
15681,5,11/11/2011 17:10,6/9/2011 16:34
15683,1,8/14/2011 12:56,8/14/2011 12:56
15687,9,1/13/2011 15:13,6/6/2011 9:13
15689,2,12/13/2010 9:57,8/12/2011 9:37
15690,2,12/5/2011 15:59,8/31/2011 11:40
15691,1,4/1/2011 15:13,4/1/2011 15:13
15692,1,11/11/2011 14:12,11/11/2011 14:12
15694,14,1/13/2011 11:54,6/5/2011 11:44
15695,2,3/18/2011 8:31,3/18/2011 8:32
15696,8,1/17/2011 11:24,9/21/2011 8:55
15699,1,11/22/2011 8:26,11/22/2011 8:26
15700,2,6/19/2011 15:36,6/20/2011 16:53
15701,4,10/2/2011 14:00,9/27/2011 10:41
15703,1,3/20/2011 10:51,3/20/2011 10:51
15704,4,5/8/2011 12:42,7/22/2011 13:35
15705,1,5/22/2011 15:37,5/22/2011 15:37
15706,4,10/6/2011 12:13,9/25/2011 12:45
15707,4,10/27/2011 14:39,9/14/2011 14:19
15708,7,1/30/2011 14:37,7/24/2011 12:20
15709,1,3/1/2011 10:38,3/1/2011 10:38
15712,5,11/30/2011 14:09,9/29/2011 13:03
15713,2,12/8/2010 15:16,7/19/2011 13:34
15714,2,11/28/2011 11:26,9/23/2011 11:25
15716,4,12/5/2010 12:26,7/17/2011 11:59
15717,1,4/19/2011 13:21,4/19/2011 13:21
15719,13,1/6/2011 12:31,9/1/2011 12:41
15720,1,11/15/2011 14:48,11/15/2011 14:48
15721,1,11/28/2011 12:14,11/28/2011 12:14
15722,5,11/4/2011 11:41,8/23/2011 11:30
15723,1,12/10/2010 11:12,12/10/2010 11:12
15724,2,2/28/2011 10:40,5/22/2011 14:40
15725,1,11/24/2011 14:51,11/24/2011 14:51
15727,7,1/12/2011 15:06,8/24/2011 14:54
15729,1,5/11/2011 12:36,5/11/2011 12:36
15730,3,10/5/2011 12:31,9/8/2011 14:28
15732,2,12/2/2010 15:00,5/11/2011 14:24
15733,1,3/2/2011 9:05,3/2/2011 9:05
15734,2,5/23/2011 14:59,8/17/2011 10:50
15737,8,11/17/2011 8:20,9/21/2011 13:24
15738,16,1/17/2011 15:42,9/4/2011 12:04
15739,1,10/4/2011 13:42,10/4/2011 13:42
15740,1,10/21/2011 14:29,10/21/2011 14:29
15743,4,11/2/2011 13:19,8/18/2011 12:43
15744,1,9/23/2011 9:52,9/23/2011 9:52
15745,4,11/20/2011 13:45,9/27/2011 10:24
15746,1,7/28/2011 15:21,7/28/2011 15:21
15747,3,11/27/2011 12:26,8/11/2011 14:04
15748,1,10/30/2011 12:51,10/30/2011 12:51
15749,3,1/11/2011 12:55,4/18/2011 13:20
15750,8,11/2/2011 11:49,9/28/2011 13:00
15752,7,10/31/2011 11:37,9/7/2011 15:52
15753,1,2/8/2011 12:41,2/8/2011 12:41
15754,3,10/19/2011 14:40,9/27/2011 10:12
15755,6,11/29/2011 14:57,9/26/2011 15:51
15756,4,10/9/2011 13:30,7/10/2011 11:19
15757,2,10/5/2011 12:14,5/6/2011 11:40
15758,1,11/15/2011 10:48,11/15/2011 10:48
15759,3,12/16/2010 15:29,5/5/2011 15:13
15762,2,10/5/2011 16:15,9/23/2011 15:17
15763,2,11/8/2011 9:44,9/23/2011 12:10
15764,6,3/8/2011 9:23,9/12/2011 17:58
15766,1,10/6/2011 17:03,10/6/2011 17:03
15768,3,4/28/2011 9:20,8/16/2011 10:48
15769,26,1/5/2011 11:50,9/13/2011 9:33
15773,1,12/4/2011 12:48,12/4/2011 12:48
15774,1,10/2/2011 12:04,10/2/2011 12:04
15775,1,4/8/2011 12:56,4/8/2011 12:56
15776,1,7/29/2011 13:46,7/29/2011 13:46
15777,4,1/26/2011 10:49,4/12/2011 16:43
15780,3,12/17/2010 11:43,6/9/2011 12:01
15781,3,11/14/2011 14:57,7/25/2011 12:25
15782,3,10/21/2011 9:23,9/11/2011 14:29
15783,1,11/29/2011 9:50,11/29/2011 9:50
15785,5,11/7/2011 11:33,7/5/2011 10:08
15786,3,10/24/2011 14:10,8/17/2011 13:33
15787,3,10/9/2011 13:11,11/13/2011 14:55
15789,1,12/16/2010 14:35,12/16/2010 14:35
15790,1,11/29/2011 14:53,11/29/2011 14:53
15791,2,10/27/2011 10:14,5/19/2011 15:15
15793,3,10/31/2011 11:32,3/16/2011 10:45
15795,1,7/13/2011 10:43,7/13/2011 10:43
15796,8,11/22/2011 13:41,9/28/2011 16:38
15797,4,1/24/2011 15:47,8/18/2011 17:04
15799,3,1/9/2011 15:13,9/25/2011 12:46
15800,2,4/7/2011 12:39,8/24/2011 14:23
15801,3,10/10/2011 15:42,8/22/2011 9:53
15802,1,7/20/2011 11:38,7/20/2011 11:38
15803,1,10/19/2011 14:56,10/19/2011 14:56
15804,13,10/6/2011 8:17,9/6/2011 15:14
15805,17,10/25/2011 12:11,8/25/2011 14:50
15806,3,10/24/2011 14:35,7/5/2011 12:15
15807,3,10/20/2011 14:09,9/23/2011 14:43
15808,4,1/4/2011 16:41,2/6/2011 14:33
15809,5,11/3/2011 16:40,6/8/2011 15:31
15810,4,2/16/2011 9:11,9/22/2011 9:38
15811,6,11/17/2011 15:31,8/26/2011 9:37
15812,5,1/26/2011 12:12,8/24/2011 14:19
15813,2,4/14/2011 9:09,5/16/2011 8:13
15814,4,10/20/2011 18:08,11/3/2011 14:42
15815,5,10/7/2011 12:42,7/22/2011 12:20
15819,4,10/21/2011 14:50,7/31/2011 15:22
15820,1,1/24/2011 12:00,1/24/2011 12:00
15821,2,10/26/2011 15:48,10/9/2011 13:28
15822,2,12/15/2010 13:38,12/6/2011 14:50
15823,1,12/2/2010 15:08,12/2/2010 15:08
15825,1,6/20/2011 13:27,6/20/2011 13:27
15826,3,10/14/2011 16:04,5/13/2011 10:44
15827,14,1/27/2011 14:31,9/27/2011 15:35
15829,2,7/22/2011 10:23,9/1/2011 16:45
15830,1,11/2/2011 10:40,11/2/2011 10:40
15831,3,1/19/2011 14:52,8/7/2011 13:54
15832,1,3/30/2011 15:29,3/30/2011 15:29
15834,4,3/7/2011 17:52,9/30/2011 14:41
15835,4,1/13/2011 10:35,7/25/2011 12:50
15836,1,10/20/2011 17:13,10/20/2011 17:13
15837,1,10/6/2011 9:01,10/6/2011 9:01
15838,19,10/6/2011 11:53,9/23/2011 9:19
15839,3,11/6/2011 13:54,9/20/2011 12:12
15840,2,10/12/2011 9:08,6/20/2011 11:42
15841,4,1/5/2011 11:25,9/28/2011 12:15
15843,1,2/9/2011 10:19,2/9/2011 10:19
15844,1,10/24/2011 15:19,10/24/2011 15:19
15845,8,1/6/2011 17:19,9/14/2011 9:22
15847,2,11/1/2011 14:41,2/24/2011 16:46
15850,2,11/20/2011 14:14,6/24/2011 14:16
15852,2,5/26/2011 13:26,6/6/2011 11:22
15853,1,10/19/2011 10:38,10/19/2011 10:38
15854,12,1/14/2011 15:04,9/14/2011 12:25
15855,5,3/21/2011 12:32,7/26/2011 10:20
