CustomerID,last_purchase_date,days_since_last_purchase,churn_status
12957,2011-11-30,9,Active
12966,2011-11-30,9,Active
13012,2011-11-30,9,Active
13203,2011-11-30,9,Active
13255,2011-11-30,9,Active
13362,2011-11-30,9,Active
13647,2011-11-30,9,Active
13658,2011-11-30,9,Active
13784,2011-11-30,9,Active
14005,2011-11-30,9,Active
14062,2011-11-30,9,Active
14156,2011-11-30,9,Active
14258,2011-11-30,9,Active
14385,2011-11-30,9,Active
14432,2011-11-30,9,Active
14448,2011-11-30,9,Active
14540,2011-11-30,9,Active
14618,2011-11-30,9,Active
14713,2011-11-30,9,Active
14755,2011-11-30,9,Active
14893,2011-11-30,9,Active
14963,2011-11-30,9,Active
15024,2011-11-30,9,Active
15039,2011-11-30,9,Active
15046,2011-11-30,9,Active
15073,2011-11-30,9,Active
15113,2011-11-30,9,Active
15152,2011-11-30,9,Active
15251,2011-11-30,9,Active
15394,2011-11-30,9,Active
15414,2011-11-30,9,Active
15444,2011-11-30,9,Active
15467,2011-11-30,9,Active
15544,2011-11-30,9,Active
15611,2011-11-30,9,Active
15654,2011-11-30,9,Active
15680,2011-11-30,9,Active
15712,2011-11-30,9,Active
15782,2011-11-30,9,Active
15903,2011-11-30,9,Active
16062,2011-11-30,9,Active
16115,2011-11-30,9,Active
16241,2011-11-30,9,Active
16265,2011-11-30,9,Active
16295,2011-11-30,9,Active
16361,2011-11-30,9,Active
16657,2011-11-30,9,Active
16712,2011-11-30,9,Active
16915,2011-11-30,9,Active
17288,2011-11-30,9,Active
17502,2011-11-30,9,Active
17736,2011-11-30,9,Active
17737,2011-11-30,9,Active
17911,2011-11-30,9,Active
18058,2011-11-30,9,Active
18158,2011-11-30,9,Active
18179,2011-11-30,9,Active
18230,2011-11-30,9,Active
18241,2011-11-30,9,Active
12553,2011-12-01,8,Active
12562,2011-12-01,8,Active
12572,2011-12-01,8,Active
12664,2011-12-01,8,Active
12901,2011-12-01,8,Active
12919,2011-12-01,8,Active
12951,2011-12-01,8,Active
12963,2011-12-01,8,Active
13040,2011-12-01,8,Active
13090,2011-12-01,8,Active
13159,2011-12-01,8,Active
13509,2011-12-01,8,Active
13854,2011-12-01,8,Active
14047,2011-12-01,8,Active
14146,2011-12-01,8,Active
14178,2011-12-01,8,Active
14243,2011-12-01,8,Active
14262,2011-12-01,8,Active
14287,2011-12-01,8,Active
14289,2011-12-01,8,Active
14298,2011-12-01,8,Active
14299,2011-12-01,8,Active
14309,2011-12-01,8,Active
14367,2011-12-01,8,Active
14440,2011-12-01,8,Active
14655,2011-12-01,8,Active
14659,2011-12-01,8,Active
14732,2011-12-01,8,Active
14766,2011-12-01,8,Active
14804,2011-12-01,8,Active
14869,2011-12-01,8,Active
14960,2011-12-01,8,Active
15021,2011-12-01,8,Active
15028,2011-12-01,8,Active
15060,2011-12-01,8,Active
15101,2011-12-01,8,Active
15144,2011-12-01,8,Active
15172,2011-12-01,8,Active
15373,2011-12-01,8,Active
15380,2011-12-01,8,Active
15434,2011-12-01,8,Active
15500,2011-12-01,8,Active
15531,2011-12-01,8,Active
15602,2011-12-01,8,Active
15687,2011-12-01,8,Active
15862,2011-12-01,8,Active
15904,2011-12-01,8,Active
15948,2011-12-01,8,Active
15951,2011-12-01,8,Active
15993,2011-12-01,8,Active
16011,2011-12-01,8,Active
16119,2011-12-01,8,Active
16145,2011-12-01,8,Active
16156,2011-12-01,8,Active
16169,2011-12-01,8,Active
16242,2011-12-01,8,Active
16376,2011-12-01,8,Active
16496,2011-12-01,8,Active
16700,2011-12-01,8,Active
16701,2011-12-01,8,Active
16789,2011-12-01,8,Active
16813,2011-12-01,8,Active
16839,2011-12-01,8,Active
16938,2011-12-01,8,Active
16966,2011-12-01,8,Active
17014,2011-12-01,8,Active
17115,2011-12-01,8,Active
17293,2011-12-01,8,Active
17321,2011-12-01,8,Active
17350,2011-12-01,8,Active
17381,2011-12-01,8,Active
17426,2011-12-01,8,Active
17450,2011-12-01,8,Active
17566,2011-12-01,8,Active
17576,2011-12-01,8,Active
17768,2011-12-01,8,Active
17937,2011-12-01,8,Active
18077,2011-12-01,8,Active
18122,2011-12-01,8,Active
12364,2011-12-02,7,Active
12558,2011-12-02,7,Active
12587,2011-12-02,7,Active
12684,2011-12-02,7,Active
12695,2011-12-02,7,Active
12700,2011-12-02,7,Active
12704,2011-12-02,7,Active
12762,2011-12-02,7,Active
12856,2011-12-02,7,Active
12962,2011-12-02,7,Active
12970,2011-12-02,7,Active
13017,2011-12-02,7,Active
13183,2011-12-02,7,Active
13297,2011-12-02,7,Active
13309,2011-12-02,7,Active
13458,2011-12-02,7,Active
13495,2011-12-02,7,Active
13560,2011-12-02,7,Active
13705,2011-12-02,7,Active
13780,2011-12-02,7,Active
13868,2011-12-02,7,Active
13884,2011-12-02,7,Active
13953,2011-12-02,7,Active
13969,2011-12-02,7,Active
14023,2011-12-02,7,Active
14031,2011-12-02,7,Active
14092,2011-12-02,7,Active
14126,2011-12-02,7,Active
14250,2011-12-02,7,Active
14292,2011-12-02,7,Active
14428,2011-12-02,7,Active
14493,2011-12-02,7,Active
14560,2011-12-02,7,Active
14594,2011-12-02,7,Active
14688,2011-12-02,7,Active
14788,2011-12-02,7,Active
14865,2011-12-02,7,Active
14895,2011-12-02,7,Active
14897,2011-12-02,7,Active
15078,2011-12-02,7,Active
15123,2011-12-02,7,Active
15271,2011-12-02,7,Active
15539,2011-12-02,7,Active
15547,2011-12-02,7,Active
15570,2011-12-02,7,Active
15769,2011-12-02,7,Active
16038,2011-12-02,7,Active
16103,2011-12-02,7,Active
16333,2011-12-02,7,Active
16359,2011-12-02,7,Active
16440,2011-12-02,7,Active
16474,2011-12-02,7,Active
16759,2011-12-02,7,Active
16899,2011-12-02,7,Active
16989,2011-12-02,7,Active
17086,2011-12-02,7,Active
17157,2011-12-02,7,Active
17183,2011-12-02,7,Active
17221,2011-12-02,7,Active
17386,2011-12-02,7,Active
17495,2011-12-02,7,Active
17567,2011-12-02,7,Active
17584,2011-12-02,7,Active
17611,2011-12-02,7,Active
17686,2011-12-02,7,Active
17942,2011-12-02,7,Active
18055,2011-12-02,7,Active
18097,2011-12-02,7,Active
18144,2011-12-02,7,Active
18174,2011-12-02,7,Active
18245,2011-12-02,7,Active
18282,2011-12-02,7,Active
12490,2011-12-04,5,Active
12560,2011-12-04,5,Active
12673,2011-12-04,5,Active
12719,2011-12-04,5,Active
12724,2011-12-04,5,Active
12827,2011-12-04,5,Active
12952,2011-12-04,5,Active
13153,2011-12-04,5,Active
13319,2011-12-04,5,Active
13435,2011-12-04,5,Active
13558,2011-12-04,5,Active
13596,2011-12-04,5,Active
13630,2011-12-04,5,Active
13704,2011-12-04,5,Active
13736,2011-12-04,5,Active
13808,2011-12-04,5,Active
13822,2011-12-04,5,Active
13838,2011-12-04,5,Active
13956,2011-12-04,5,Active
14102,2011-12-04,5,Active
14354,2011-12-04,5,Active
14456,2011-12-04,5,Active
14546,2011-12-04,5,Active
14583,2011-12-04,5,Active
14658,2011-12-04,5,Active
14720,2011-12-04,5,Active
15773,2011-12-04,5,Active
15867,2011-12-04,5,Active
16033,2011-12-04,5,Active
16283,2011-12-04,5,Active
16326,2011-12-04,5,Active
16438,2011-12-04,5,Active
16535,2011-12-04,5,Active
16561,2011-12-04,5,Active
16905,2011-12-04,5,Active
16931,2011-12-04,5,Active
16988,2011-12-04,5,Active
17114,2011-12-04,5,Active
17131,2011-12-04,5,Active
17173,2011-12-04,5,Active
17618,2011-12-04,5,Active
17629,2011-12-04,5,Active
17750,2011-12-04,5,Active
17827,2011-12-04,5,Active
17858,2011-12-04,5,Active
17936,2011-12-04,5,Active
17954,2011-12-04,5,Active
18065,2011-12-04,5,Active
12367,2011-12-05,4,Active
12381,2011-12-05,4,Active
12628,2011-12-05,4,Active
12646,2011-12-05,4,Active
12683,2011-12-05,4,Active
12782,2011-12-05,4,Active
12841,2011-12-05,4,Active
12913,2011-12-05,4,Active
12925,2011-12-05,4,Active
12994,2011-12-05,4,Active
13001,2011-12-05,4,Active
13021,2011-12-05,4,Active
13079,2011-12-05,4,Active
13083,2011-12-05,4,Active
13126,2011-12-05,4,Active
13173,2011-12-05,4,Active
13230,2011-12-05,4,Active
13305,2011-12-05,4,Active
13311,2011-12-05,4,Active
13417,2011-12-05,4,Active
13790,2011-12-05,4,Active
13985,2011-12-05,4,Active
14060,2011-12-05,4,Active
14075,2011-12-05,4,Active
14083,2011-12-05,4,Active
14096,2011-12-05,4,Active
14194,2011-12-05,4,Active
14219,2011-12-05,4,Active
14401,2011-12-05,4,Active
14608,2011-12-05,4,Active
14629,2011-12-05,4,Active
14649,2011-12-05,4,Active
14696,2011-12-05,4,Active
14739,2011-12-05,4,Active
14759,2011-12-05,4,Active
14931,2011-12-05,4,Active
15031,2011-12-05,4,Active
15033,2011-12-05,4,Active
15053,2011-12-05,4,Active
15097,2011-12-05,4,Active
15145,2011-12-05,4,Active
15274,2011-12-05,4,Active
15290,2011-12-05,4,Active
15358,2011-12-05,4,Active
15392,2011-12-05,4,Active
15550,2011-12-05,4,Active
15572,2011-12-05,4,Active
15621,2011-12-05,4,Active
15628,2011-12-05,4,Active
15640,2011-12-05,4,Active
15690,2011-12-05,4,Active
15854,2011-12-05,4,Active
15856,2011-12-05,4,Active
15932,2011-12-05,4,Active
16149,2011-12-05,4,Active
16200,2011-12-05,4,Active
16360,2011-12-05,4,Active
16379,2011-12-05,4,Active
16500,2011-12-05,4,Active
16513,2011-12-05,4,Active
16592,2011-12-05,4,Active
16597,2011-12-05,4,Active
16600,2011-12-05,4,Active
16642,2011-12-05,4,Active
16682,2011-12-05,4,Active
16684,2011-12-05,4,Active
16746,2011-12-05,4,Active
16811,2011-12-05,4,Active
16851,2011-12-05,4,Active
16873,2011-12-05,4,Active
16904,2011-12-05,4,Active
16910,2011-12-05,4,Active
16968,2011-12-05,4,Active
17006,2011-12-05,4,Active
17090,2011-12-05,4,Active
17218,2011-12-05,4,Active
17254,2011-12-05,4,Active
17383,2011-12-05,4,Active
17402,2011-12-05,4,Active
17404,2011-12-05,4,Active
17526,2011-12-05,4,Active
17579,2011-12-05,4,Active
17676,2011-12-05,4,Active
17706,2011-12-05,4,Active
17811,2011-12-05,4,Active
17817,2011-12-05,4,Active
17857,2011-12-05,4,Active
17920,2011-12-05,4,Active
18015,2011-12-05,4,Active
18030,2011-12-05,4,Active
18044,2011-12-05,4,Active
18180,2011-12-05,4,Active
18198,2011-12-05,4,Active
18223,2011-12-05,4,Active
12362,2011-12-06,3,Active
12417,2011-12-06,3,Active
12442,2011-12-06,3,Active
12478,2011-12-06,3,Active
12584,2011-12-06,3,Active
12650,2011-12-06,3,Active
12682,2011-12-06,3,Active
12716,2011-12-06,3,Active
12723,2011-12-06,3,Active
12749,2011-12-06,3,Active
12766,2011-12-06,3,Active
12820,2011-12-06,3,Active
12877,2011-12-06,3,Active
12971,2011-12-06,3,Active
12989,2011-12-06,3,Active
13078,2011-12-06,3,Active
13104,2011-12-06,3,Active
13199,2011-12-06,3,Active
13225,2011-12-06,3,Active
13323,2011-12-06,3,Active
13507,2011-12-06,3,Active
13694,2011-12-06,3,Active
13709,2011-12-06,3,Active
13755,2011-12-06,3,Active
13881,2011-12-06,3,Active
13994,2011-12-06,3,Active
14071,2011-12-06,3,Active
14110,2011-12-06,3,Active
14113,2011-12-06,3,Active
14121,2011-12-06,3,Active
14140,2011-12-06,3,Active
14216,2011-12-06,3,Active
14282,2011-12-06,3,Active
14293,2011-12-06,3,Active
14418,2011-12-06,3,Active
14503,2011-12-06,3,Active
14547,2011-12-06,3,Active
14562,2011-12-06,3,Active
14572,2011-12-06,3,Active
14578,2011-12-06,3,Active
14673,2011-12-06,3,Active
14735,2011-12-06,3,Active
14737,2011-12-06,3,Active
14825,2011-12-06,3,Active
14868,2011-12-06,3,Active
14871,2011-12-06,3,Active
14907,2011-12-06,3,Active
15023,2011-12-06,3,Active
15061,2011-12-06,3,Active
15157,2011-12-06,3,Active
15194,2011-12-06,3,Active
15318,2011-12-06,3,Active
15822,2011-12-06,3,Active
15907,2011-12-06,3,Active
15992,2011-12-06,3,Active
16013,2011-12-06,3,Active
16015,2011-12-06,3,Active
16016,2011-12-06,3,Active
16076,2011-12-06,3,Active
16133,2011-12-06,3,Active
16143,2011-12-06,3,Active
16201,2011-12-06,3,Active
16313,2011-12-06,3,Active
16353,2011-12-06,3,Active
16495,2011-12-06,3,Active
16528,2011-12-06,3,Active
16569,2011-12-06,3,Active
16620,2011-12-06,3,Active
16711,2011-12-06,3,Active
16764,2011-12-06,3,Active
16790,2011-12-06,3,Active
16929,2011-12-06,3,Active
16949,2011-12-06,3,Active
16979,2011-12-06,3,Active
16987,2011-12-06,3,Active
17119,2011-12-06,3,Active
17250,2011-12-06,3,Active
17290,2011-12-06,3,Active
17346,2011-12-06,3,Active
17481,2011-12-06,3,Active
17593,2011-12-06,3,Active
17666,2011-12-06,3,Active
17705,2011-12-06,3,Active
17728,2011-12-06,3,Active
17730,2011-12-06,3,Active
17744,2011-12-06,3,Active
17861,2011-12-06,3,Active
17883,2011-12-06,3,Active
17884,2011-12-06,3,Active
17914,2011-12-06,3,Active
18005,2011-12-06,3,Active
18154,2011-12-06,3,Active
18225,2011-12-06,3,Active
18283,2011-12-06,3,Active
12347,2011-12-07,2,Active
12471,2011-12-07,2,Active
12569,2011-12-07,2,Active
12583,2011-12-07,2,Active
12615,2011-12-07,2,Active
12720,2011-12-07,2,Active
12747,2011-12-07,2,Active
12783,2011-12-07,2,Active
12826,2011-12-07,2,Active
12828,2011-12-07,2,Active
12839,2011-12-07,2,Active
12912,2011-12-07,2,Active
12935,2011-12-07,2,Active
12950,2011-12-07,2,Active
13089,2011-12-07,2,Active
13267,2011-12-07,2,Active
13534,2011-12-07,2,Active
13668,2011-12-07,2,Active
13685,2011-12-07,2,Active
13743,2011-12-07,2,Active
13756,2011-12-07,2,Active
13767,2011-12-07,2,Active
13769,2011-12-07,2,Active
13870,2011-12-07,2,Active
13882,2011-12-07,2,Active
13949,2011-12-07,2,Active
14032,2011-12-07,2,Active
14085,2011-12-07,2,Active
14087,2011-12-07,2,Active
14132,2011-12-07,2,Active
14141,2011-12-07,2,Active
14189,2011-12-07,2,Active
14204,2011-12-07,2,Active
14395,2011-12-07,2,Active
14397,2011-12-07,2,Active
14527,2011-12-07,2,Active
14534,2011-12-07,2,Active
14708,2011-12-07,2,Active
14769,2011-12-07,2,Active
14794,2011-12-07,2,Active
14904,2011-12-07,2,Active
14910,2011-12-07,2,Active
15136,2011-12-07,2,Active
15195,2011-12-07,2,Active
15298,2011-12-07,2,Active
15471,2011-12-07,2,Active
15498,2011-12-07,2,Active
15525,2011-12-07,2,Active
15568,2011-12-07,2,Active
15701,2011-12-07,2,Active
15750,2011-12-07,2,Active
15883,2011-12-07,2,Active
15969,2011-12-07,2,Active
15984,2011-12-07,2,Active
16000,2011-12-07,2,Active
16191,2011-12-07,2,Active
16271,2011-12-07,2,Active
16368,2011-12-07,2,Active
16393,2011-12-07,2,Active
16426,2011-12-07,2,Active
16458,2011-12-07,2,Active
16525,2011-12-07,2,Active
16539,2011-12-07,2,Active
16672,2011-12-07,2,Active
16678,2011-12-07,2,Active
16779,2011-12-07,2,Active
16817,2011-12-07,2,Active
17017,2011-12-07,2,Active
17042,2011-12-07,2,Active
17049,2011-12-07,2,Active
17091,2011-12-07,2,Active
17097,2011-12-07,2,Active
17232,2011-12-07,2,Active
17238,2011-12-07,2,Active
17266,2011-12-07,2,Active
17412,2011-12-07,2,Active
17434,2011-12-07,2,Active
17449,2011-12-07,2,Active
17503,2011-12-07,2,Active
17511,2011-12-07,2,Active
17590,2011-12-07,2,Active
17602,2011-12-07,2,Active
17735,2011-12-07,2,Active
17835,2011-12-07,2,Active
17870,2011-12-07,2,Active
18092,2011-12-07,2,Active
18219,2011-12-07,2,Active
18237,2011-12-07,2,Active
18272,2011-12-07,2,Active
18273,2011-12-07,2,Active
12358,2011-12-08,1,Active
12437,2011-12-08,1,Active
12621,2011-12-08,1,Active
12955,2011-12-08,1,Active
13013,2011-12-08,1,Active
13026,2011-12-08,1,Active
13077,2011-12-08,1,Active
13098,2011-12-08,1,Active
13102,2011-12-08,1,Active
13263,2011-12-08,1,Active
13269,2011-12-08,1,Active
13298,2011-12-08,1,Active
13314,2011-12-08,1,Active
13318,2011-12-08,1,Active
13394,2011-12-08,1,Active
13404,2011-12-08,1,Active
13408,2011-12-08,1,Active
13436,2011-12-08,1,Active
13468,2011-12-08,1,Active
13471,2011-12-08,1,Active
13510,2011-12-08,1,Active
13521,2011-12-08,1,Active
13536,2011-12-08,1,Active
13599,2011-12-08,1,Active
13680,2011-12-08,1,Active
13798,2011-12-08,1,Active
13860,2011-12-08,1,Active
13890,2011-12-08,1,Active
13924,2011-12-08,1,Active
13954,2011-12-08,1,Active
14056,2011-12-08,1,Active
14129,2011-12-08,1,Active
14135,2011-12-08,1,Active
14138,2011-12-08,1,Active
14191,2011-12-08,1,Active
14217,2011-12-08,1,Active
14251,2011-12-08,1,Active
14291,2011-12-08,1,Active
14415,2011-12-08,1,Active
14520,2011-12-08,1,Active
14569,2011-12-08,1,Active
14606,2011-12-08,1,Active
14621,2011-12-08,1,Active
14646,2011-12-08,1,Active
14653,2011-12-08,1,Active
14698,2011-12-08,1,Active
14702,2011-12-08,1,Active
14719,2011-12-08,1,Active
14730,2011-12-08,1,Active
14796,2011-12-08,1,Active
14911,2011-12-08,1,Active
15156,2011-12-08,1,Active
15159,2011-12-08,1,Active
15187,2011-12-08,1,Active
15189,2011-12-08,1,Active
15208,2011-12-08,1,Active
15214,2011-12-08,1,Active
15237,2011-12-08,1,Active
15399,2011-12-08,1,Active
15443,2011-12-08,1,Active
15453,2011-12-08,1,Active
15484,2011-12-08,1,Active
15520,2011-12-08,1,Active
15796,2011-12-08,1,Active
15877,2011-12-08,1,Active
15898,2011-12-08,1,Active
16161,2011-12-08,1,Active
16210,2011-12-08,1,Active
16322,2011-12-08,1,Active
16358,2011-12-08,1,Active
16401,2011-12-08,1,Active
16442,2011-12-08,1,Active
16523,2011-12-08,1,Active
16688,2011-12-08,1,Active
16794,2011-12-08,1,Active
16833,2011-12-08,1,Active
16891,2011-12-08,1,Active
16892,2011-12-08,1,Active
16933,2011-12-08,1,Active
17144,2011-12-08,1,Active
17243,2011-12-08,1,Active
17315,2011-12-08,1,Active
17405,2011-12-08,1,Active
17436,2011-12-08,1,Active
17451,2011-12-08,1,Active
17491,2011-12-08,1,Active
17522,2011-12-08,1,Active
17528,2011-12-08,1,Active
17530,2011-12-08,1,Active
17554,2011-12-08,1,Active
17631,2011-12-08,1,Active
17644,2011-12-08,1,Active
17668,2011-12-08,1,Active
17673,2011-12-08,1,Active
17675,2011-12-08,1,Active
17677,2011-12-08,1,Active
17757,2011-12-08,1,Active
17830,2011-12-08,1,Active
17841,2011-12-08,1,Active
17856,2011-12-08,1,Active
17949,2011-12-08,1,Active
18109,2011-12-08,1,Active
18210,2011-12-08,1,Active
12423,2011-12-09,0,Active
12433,2011-12-09,0,Active
12518,2011-12-09,0,Active
12526,2011-12-09,0,Active
12662,2011-12-09,0,Active
12680,2011-12-09,0,Active
12713,2011-12-09,0,Active
12748,2011-12-09,0,Active
12985,2011-12-09,0,Active
13069,2011-12-09,0,Active
13113,2011-12-09,0,Active
13426,2011-12-09,0,Active
13777,2011-12-09,0,Active
14051,2011-12-09,0,Active
14422,2011-12-09,0,Active
14441,2011-12-09,0,Active
14446,2011-12-09,0,Active
15311,2011-12-09,0,Active
15344,2011-12-09,0,Active
15694,2011-12-09,0,Active
15804,2011-12-09,0,Active
15910,2011-12-09,0,Active
16446,2011-12-09,0,Active
16558,2011-12-09,0,Active
16626,2011-12-09,0,Active
16705,2011-12-09,0,Active
16954,2011-12-09,0,Active
17001,2011-12-09,0,Active
17364,2011-12-09,0,Active
17389,2011-12-09,0,Active
17428,2011-12-09,0,Active
17490,2011-12-09,0,Active
17581,2011-12-09,0,Active
17754,2011-12-09,0,Active
18102,2011-12-09,0,Active
